,id,neg,neu,pos,compound,sentiment_score
2290,1465858862460784644,0.0,1.0,0.0,0.0,Neutral
2291,1465858349883351041,0.123,0.696,0.182,0.4986,Positive
2292,1465853622931972098,0.105,0.737,0.158,0.3506,Positive
2293,1465852977416126465,0.0,1.0,0.0,0.0,Neutral
2294,1465852582828462080,0.192,0.557,0.251,0.2263,Positive
2295,1465829703504199681,0.795,0.205,0.0,-0.8294,Negative
2296,1465828534832697345,0.0,1.0,0.0,0.0,Neutral
2297,1465819936111185920,0.618,0.382,0.0,-0.4995,Negative
2298,1465809068518481922,0.0,0.881,0.119,0.6083,Positive
2299,1465807324417871883,0.171,0.751,0.077,-0.6114,Negative
2300,1465796029417201676,0.0,1.0,0.0,0.0,Neutral
2301,1465783481657696265,0.15,0.798,0.052,-0.4767,Negative
2302,1465776446434119690,0.0,1.0,0.0,0.0,Neutral
2303,1465776249251368960,0.0,1.0,0.0,0.0,Neutral
2304,1465776080686485507,0.0,0.799,0.201,0.6466,Positive
2305,1465760318517305345,0.0,1.0,0.0,0.0,Neutral
2306,1465760222388133895,0.0,1.0,0.0,0.0,Neutral
2307,1465749706580148224,0.155,0.78,0.065,-0.4986,Negative
2308,1465738668619018244,0.0,1.0,0.0,0.0,Neutral
2309,1465735687055892482,0.0,0.423,0.577,0.6249,Positive
2310,1465733433372528640,0.0,1.0,0.0,0.0,Neutral
2311,1465713545669132290,0.0,0.919,0.081,0.3182,Positive
2312,1465711647629078536,0.0,0.661,0.339,0.6249,Positive
2313,1465711049382924295,0.0,1.0,0.0,0.0,Neutral
2314,1465710929048338441,0.0,0.844,0.156,0.2584,Positive
2315,1465710801730166784,0.0,1.0,0.0,0.0,Neutral
2316,1465710754707886091,0.09,0.823,0.087,-0.046,Neutral
2317,1465710719349899265,0.16,0.84,0.0,-0.5319,Negative
2318,1465702797874106376,0.0,1.0,0.0,0.0,Neutral
2319,1465658871536566275,0.0,1.0,0.0,0.0,Neutral
2320,1465632854801584131,0.0,1.0,0.0,0.0,Neutral
2321,1465626547340013572,0.0,0.641,0.359,0.4215,Positive
2322,1465620622474723335,0.0,1.0,0.0,0.0,Neutral
2323,1465581536007229443,0.0,1.0,0.0,0.0,Neutral
2324,1465581004563881984,0.0,1.0,0.0,0.0,Neutral
2325,1465578307899084802,0.345,0.655,0.0,-0.836,Negative
2326,1465562017524236288,0.038,0.729,0.233,0.8955,Positive
2327,1465544306488483840,0.082,0.918,0.0,-0.2433,Negative
2328,1465530737843576837,0.0,0.667,0.333,0.4588,Positive
2329,1465510050957443075,0.134,0.649,0.216,0.2263,Positive
2330,1465509196799954944,0.149,0.721,0.13,-0.1027,Negative
2331,1465504583707332613,0.0,0.847,0.153,0.4404,Positive
2332,1465504342761369600,0.0,0.478,0.522,0.8241,Positive
2333,1465496210454810626,0.295,0.625,0.08,-0.7049,Negative
2334,1465480024769929216,0.0,1.0,0.0,0.0,Neutral
2335,1465476362676940805,0.0,0.746,0.254,0.1779,Positive
2336,1465473893972381703,0.0,0.82,0.18,0.296,Positive
2337,1465451118092242949,0.102,0.644,0.254,0.4588,Positive
2338,1465450111790718976,0.118,0.817,0.065,-0.296,Negative
2339,1465448351625883654,0.0,1.0,0.0,0.0,Neutral
2340,1465426637114253321,0.138,0.862,0.0,-0.71,Negative
2341,1465422364779290628,0.0,0.881,0.119,0.4019,Positive
2342,1465420732951838725,0.0,0.74,0.26,0.8316,Positive
2343,1465417909849796622,0.116,0.766,0.118,-0.2344,Negative
2344,1465412380633047049,0.089,0.803,0.108,-0.079,Negative
2345,1465411806009167882,0.0,0.695,0.305,0.8737,Positive
2346,1465411133880340488,0.0,0.622,0.378,0.9077,Positive
2347,1465410496023121929,0.113,0.716,0.171,0.3159,Positive
2348,1465409863106842629,0.0,1.0,0.0,0.0,Neutral
2349,1465408790988304388,0.053,0.651,0.296,0.8434,Positive
2350,1465408096616988684,0.064,0.819,0.117,0.34,Positive
2351,1465407208183808000,0.0,0.748,0.252,0.4019,Positive
2352,1465406727193464839,0.0,0.859,0.141,0.3182,Positive
2353,1465400877972398084,0.0,1.0,0.0,0.0,Neutral
2354,1465395435422560256,0.0,0.743,0.257,0.9022,Positive
2355,1465392391817359362,0.263,0.737,0.0,-0.7579,Negative
2356,1465391489312116736,0.0,0.518,0.482,0.4201,Positive
2357,1465366910787145732,0.0,0.828,0.172,0.6597,Positive
2358,1465360862823260173,0.0,1.0,0.0,0.0,Neutral
2359,1465351831933050886,0.0,1.0,0.0,0.0,Neutral
2360,1465344985088335877,0.0,0.929,0.071,0.1531,Positive
2361,1465334661513728001,0.0,0.951,0.049,0.128,Positive
2362,1465332314926370821,0.143,0.681,0.176,0.1255,Positive
2363,1465327282034077696,0.22,0.78,0.0,-0.4767,Negative
2364,1465323627667070978,0.181,0.688,0.131,-0.4678,Negative
2365,1465323206940758022,0.0,0.943,0.057,0.2732,Positive
2366,1465307731993284608,0.0,0.778,0.222,0.4019,Positive
2367,1465307669061898241,0.0,0.866,0.134,0.6696,Positive
2368,1465301497227489284,0.0,0.95,0.05,0.3182,Positive
2369,1465292473144651777,0.0,1.0,0.0,0.0,Neutral
2370,1465286713954156546,0.167,0.833,0.0,-0.5267,Negative
2371,1465285214314418177,0.0,1.0,0.0,0.0,Neutral
2372,1465274663609769990,0.326,0.496,0.177,-0.4767,Negative
2373,1465267980883972097,0.828,0.172,0.0,-0.8225,Negative
2374,1465261586075947014,0.244,0.756,0.0,-0.7777,Negative
2375,1465251532136452096,0.0,0.707,0.293,0.4404,Positive
2376,1465250392099459084,0.0,1.0,0.0,0.0,Neutral
2377,1465238780667994116,0.0,1.0,0.0,0.0,Neutral
2378,1465233179141455874,0.239,0.761,0.0,-0.5719,Negative
2379,1465232618023276551,0.15,0.85,0.0,-0.7096,Negative
2380,1465230455385509889,0.0,1.0,0.0,0.0,Neutral
2381,1465229874357014531,0.166,0.684,0.15,0.0258,Neutral
2382,1465209347256971264,0.0,0.633,0.367,0.4404,Positive
2383,1465209265023377411,0.109,0.644,0.248,0.4215,Positive
2384,1465149029822525440,0.0,1.0,0.0,0.0,Neutral
2385,1465114585292103685,0.0,1.0,0.0,0.0,Neutral
2386,1465106893995757574,0.567,0.433,0.0,-0.6037,Negative
2387,1465097323491602434,0.0,0.911,0.089,0.5766,Positive
2388,1465095311928537094,0.0,1.0,0.0,0.0,Neutral
2389,1465068072104988674,0.178,0.467,0.355,0.4404,Positive
2390,1465057526504960006,0.044,0.683,0.272,0.9238,Positive
2391,1465056687585439747,0.045,0.678,0.277,0.9238,Positive
2392,1465044431824998404,0.0,1.0,0.0,0.0,Neutral
2393,1465039255223238656,0.0,0.808,0.192,0.8442,Positive
2394,1465035109401341960,0.09,0.91,0.0,-0.5826,Negative
2395,1465030852417519617,0.046,0.859,0.095,0.1901,Positive
2396,1465025646556430336,0.061,0.68,0.259,0.7906,Positive
2397,1465009695718920192,0.153,0.648,0.199,0.4588,Positive
2398,1465009285880975368,0.088,0.752,0.16,0.5267,Positive
2399,1465008288349700096,0.0,0.865,0.135,0.7506,Positive
2400,1465007465582538754,0.164,0.836,0.0,-0.6486,Negative
2401,1465007189232431113,0.128,0.805,0.067,-0.5574,Negative
2402,1464994258683895813,0.433,0.567,0.0,-0.9776,Negative
2403,1464991911123599362,0.0,1.0,0.0,0.0,Neutral
2404,1464981842097057792,0.615,0.385,0.0,-0.8225,Negative
2405,1464981147197362181,0.0,0.806,0.194,0.4299,Positive
2406,1464976912372011015,0.0,1.0,0.0,0.0,Neutral
2407,1464971505230663687,0.0,0.894,0.106,0.4208,Positive
2408,1464951058082537481,0.0,1.0,0.0,0.0,Neutral
2409,1464948659028692994,0.0,0.938,0.062,0.1695,Positive
2410,1464948617064636422,0.0,0.938,0.062,0.1695,Positive
2411,1464948580167393292,0.0,0.935,0.065,0.1695,Positive
2412,1464945811846955018,0.0,0.824,0.176,0.7845,Positive
2413,1464939575239921664,0.131,0.833,0.035,-0.5588,Negative
2414,1464935440503377925,0.0,0.397,0.603,0.765,Positive
2415,1464923520270544909,0.237,0.691,0.072,-0.6945,Negative
2416,1464890780099784713,0.0,0.517,0.483,0.4215,Positive
2417,1464884139836907523,0.223,0.514,0.263,0.2342,Positive
2418,1464852399734935559,0.0,1.0,0.0,0.0,Neutral
2419,1464852314959671297,0.0,0.883,0.117,0.5927,Positive
2420,1464847181618327554,0.045,0.678,0.277,0.9238,Positive
2421,1464847015146307590,0.045,0.678,0.277,0.9238,Positive
2422,1464846808216178690,0.045,0.678,0.277,0.9238,Positive
2423,1464846178487521286,0.045,0.678,0.277,0.9238,Positive
2424,1464842950517604355,0.0,1.0,0.0,0.0,Neutral
2425,1464835894658191360,0.0,1.0,0.0,0.0,Neutral
2426,1464835358399471622,0.0,1.0,0.0,0.0,Neutral
2427,1464816829608734723,0.0,1.0,0.0,0.0,Neutral
2428,1464806766944915462,0.0,0.868,0.132,0.7003,Positive
2429,1464800408660967429,0.0,0.874,0.126,0.0772,Positive
2430,1464797462749749253,0.0,1.0,0.0,0.0,Neutral
2431,1464796275283529730,0.1,0.741,0.16,0.3818,Positive
2432,1464792642827423744,0.0,0.654,0.346,0.9559,Positive
2433,1464783593406976008,0.47,0.53,0.0,-0.7964,Negative
2434,1464759668526309380,0.388,0.56,0.052,-0.9396,Negative
2435,1464753144940797958,0.157,0.702,0.14,-0.1779,Negative
2436,1464750987818721286,0.08,0.869,0.051,-0.3182,Negative
2437,1464750079668113411,0.215,0.687,0.098,-0.743,Negative
2438,1464749790718308359,0.0,0.884,0.116,0.4404,Positive
2439,1464747650092134404,0.209,0.646,0.144,-0.1779,Negative
2440,1464745040547356672,0.0,0.556,0.444,0.4939,Positive
2441,1464743525967298563,0.133,0.781,0.087,-0.1635,Negative
2442,1464742271677394951,0.407,0.593,0.0,-0.8622,Negative
2443,1464730208452624387,0.0,0.914,0.086,0.4767,Positive
2444,1464727000170520578,0.265,0.735,0.0,-0.5574,Negative
2445,1464726791323541504,0.0,0.68,0.32,0.5106,Positive
2446,1464726490050969601,0.425,0.575,0.0,-0.4019,Negative
2447,1464726036655054848,0.0,0.698,0.302,0.5994,Positive
2448,1464725742844063748,0.0,1.0,0.0,0.0,Neutral
2449,1464711300446097413,0.29,0.71,0.0,-0.8126,Negative
2450,1464702834142810118,0.0,1.0,0.0,0.0,Neutral
2451,1464701829820956673,0.154,0.433,0.413,0.7506,Positive
2452,1464695686461595650,0.0,0.838,0.162,0.6615,Positive
2453,1464689767065559045,0.0,1.0,0.0,0.0,Neutral
2454,1464686518224646146,0.054,0.898,0.048,-0.0598,Negative
2455,1464679838644678660,0.286,0.714,0.0,-0.34,Negative
2456,1464675598714880002,0.156,0.782,0.062,-0.5423,Negative
2457,1464674193224597507,0.101,0.899,0.0,-0.357,Negative
2458,1464674098747899906,0.106,0.894,0.0,-0.357,Negative
2459,1464673915964379144,0.0,1.0,0.0,0.0,Neutral
2460,1464670150230253570,0.0,1.0,0.0,0.0,Neutral
2461,1464666542713548802,0.0,0.703,0.297,0.9587,Positive
2462,1464660819313057794,0.148,0.556,0.296,0.34,Positive
2463,1464659684925722625,0.245,0.755,0.0,-0.6705,Negative
2464,1464659555250421760,0.264,0.668,0.068,-0.8665,Negative
2465,1464657358114770944,0.121,0.74,0.139,0.2023,Positive
2466,1464657288745074703,0.121,0.74,0.139,0.2023,Positive
2467,1464657069655605250,0.121,0.74,0.139,0.2023,Positive
2468,1464656708500926465,0.121,0.74,0.139,0.2023,Positive
2469,1464656645292761102,0.121,0.74,0.139,0.2023,Positive
2470,1464656547481587725,0.121,0.74,0.139,0.2023,Positive
2471,1464645391035813888,0.0,0.633,0.367,0.4404,Positive
2472,1464642156002430990,0.0,1.0,0.0,0.0,Neutral
2473,1464636673946312708,0.0,1.0,0.0,0.0,Neutral
2474,1464630575088779265,0.0,1.0,0.0,0.0,Neutral
2475,1464624466223374341,0.259,0.741,0.0,-0.5423,Negative
2476,1464615648525488134,0.153,0.718,0.128,-0.079,Negative
2477,1464614787220918275,0.266,0.686,0.048,-0.9556,Negative
2478,1464613597385011205,0.042,0.668,0.29,0.9322,Positive
2479,1464611984113127430,0.0,1.0,0.0,0.0,Neutral
2480,1464596433991053316,0.104,0.853,0.043,-0.5346,Negative
2481,1464596400746860547,0.0,1.0,0.0,0.0,Neutral
2482,1464595641015881736,0.0,1.0,0.0,0.0,Neutral
2483,1464593431574024196,0.0,1.0,0.0,0.0,Neutral
2484,1464587226168369154,0.0,1.0,0.0,0.0,Neutral
2485,1464586908764446723,0.0,1.0,0.0,0.0,Neutral
2486,1464586514390827020,0.357,0.643,0.0,-0.5983,Negative
2487,1464584774203310090,0.071,0.929,0.0,-0.4278,Negative
2488,1464582732617420802,0.0,0.664,0.336,0.9492,Positive
2489,1464577539125309440,0.0,1.0,0.0,0.0,Neutral
2490,1464562902619152384,0.0,1.0,0.0,0.0,Neutral
2491,1464559802361823237,0.0,0.676,0.324,0.34,Positive
2492,1464557896432238592,0.0,0.828,0.172,0.4019,Positive
2493,1464556178093101065,0.0,0.724,0.276,0.6369,Positive
2494,1464551808601362432,0.351,0.649,0.0,-0.4019,Negative
2495,1464551807292788736,0.0,1.0,0.0,0.0,Neutral
2496,1464544741240967170,0.132,0.719,0.149,0.1596,Positive
2497,1464534050287276034,0.0,1.0,0.0,0.0,Neutral
2498,1464528376257986560,0.0,0.783,0.217,0.3612,Positive
2499,1464525355037777926,0.0,1.0,0.0,0.0,Neutral
2500,1464522840888131584,0.0,1.0,0.0,0.0,Neutral
2501,1464507615002648582,0.0,1.0,0.0,0.0,Neutral
2502,1464476074419515393,0.0,1.0,0.0,0.0,Neutral
2503,1464457893256867846,0.067,0.822,0.111,0.25,Positive
2504,1464442104210509826,0.0,0.633,0.367,0.4404,Positive
2505,1464427816813015040,0.072,0.693,0.235,0.7269,Positive
2506,1464427742313816069,0.186,0.814,0.0,-0.7332,Negative
2507,1464424643817877508,0.0,0.748,0.252,0.9022,Positive
2508,1464424085803479044,0.0,0.748,0.252,0.9022,Positive
2509,1464423517504614402,0.0,0.748,0.252,0.9022,Positive
2510,1464423134141067264,0.0,0.748,0.252,0.9022,Positive
2511,1464422863868420103,0.0,0.748,0.252,0.9022,Positive
2512,1464422661820399618,0.0,0.748,0.252,0.9022,Positive
2513,1464422438381441030,0.0,0.748,0.252,0.9022,Positive
2514,1464422289433370633,0.0,0.748,0.252,0.9022,Positive
2515,1464422189768355842,0.0,0.748,0.252,0.9022,Positive
2516,1464419341986775045,0.0,0.647,0.353,0.7184,Positive
2517,1464410849179619329,0.0,0.707,0.293,0.4404,Positive
2518,1464396348057264129,0.0,0.517,0.483,0.4215,Positive
2519,1464395491836366852,0.0,1.0,0.0,0.0,Neutral
2520,1464394492082114572,0.093,0.907,0.0,-0.6124,Negative
2521,1464392221365579776,0.246,0.754,0.0,-0.6416,Negative
2522,1464369292921688066,0.0,0.351,0.649,0.5719,Positive
2523,1464347731896332288,0.0,1.0,0.0,0.0,Neutral
2524,1464344316164427782,0.394,0.606,0.0,-0.0772,Negative
2525,1464335041375490049,0.225,0.631,0.144,-0.2023,Negative
2526,1464334678412963844,0.0,0.847,0.153,0.4404,Positive
2527,1464333106194919432,0.0,1.0,0.0,0.0,Neutral
2528,1464331834045734923,0.0,0.887,0.113,0.6369,Positive
2529,1464331492448944133,0.0,0.738,0.262,0.4939,Positive
2530,1464331320436277250,0.0,0.556,0.444,0.4927,Positive
2531,1464330207448514567,0.147,0.673,0.18,0.2732,Positive
2532,1464330136589905923,0.151,0.662,0.186,0.2732,Positive
2533,1464330097037660164,0.151,0.662,0.186,0.2732,Positive
2534,1464330039525351431,0.151,0.662,0.186,0.2732,Positive
2535,1464329893660045328,0.062,0.833,0.105,0.4482,Positive
2536,1464329763204571141,0.0,0.909,0.091,0.4576,Positive
2537,1464313145556561923,0.0,0.441,0.559,0.5859,Positive
2538,1464309944916885510,0.0,1.0,0.0,0.0,Neutral
2539,1464306755253510156,0.0,1.0,0.0,0.0,Neutral
2540,1464290187895140360,0.095,0.857,0.048,-0.4574,Negative
2541,1464265393606901763,0.079,0.789,0.132,0.2023,Positive
2542,1464258821136654340,0.0,0.735,0.265,0.5696,Positive
2543,1464258790207938565,0.113,0.806,0.081,-0.4019,Negative
2544,1464252893058400261,0.0,0.602,0.398,0.5106,Positive
2545,1464235951727648770,0.0,0.722,0.278,0.4019,Positive
2546,1464235345663328260,0.0,1.0,0.0,0.0,Neutral
2547,1464234541086908418,0.0,0.71,0.29,0.5423,Positive
2548,1464233109365297154,0.0,1.0,0.0,0.0,Neutral
2549,1464230962494165002,0.0,0.717,0.283,0.6523,Positive
2550,1464229213561626659,0.367,0.589,0.045,-0.9341,Negative
2551,1464221801899249664,0.0,1.0,0.0,0.0,Neutral
2552,1464217752537735173,0.0,1.0,0.0,0.0,Neutral
2553,1464215727381098498,0.31,0.69,0.0,-0.4019,Negative
2554,1464214338483503111,0.403,0.472,0.125,-0.9072,Negative
2555,1464211840544563209,0.0,1.0,0.0,0.0,Neutral
2556,1464206471051288584,0.0,0.864,0.136,0.4588,Positive
2557,1464184143504457728,0.0,1.0,0.0,0.0,Neutral
2558,1464167419115552774,0.0,1.0,0.0,0.0,Neutral
2559,1464158431284121600,0.0,1.0,0.0,0.0,Neutral
2560,1464142050736185344,0.0,0.823,0.177,0.3776,Positive
2561,1464130443100495874,0.0,1.0,0.0,0.0,Neutral
2562,1464124908624097372,0.0,0.897,0.103,0.6166,Positive
2563,1464113258244100098,0.0,0.496,0.504,0.7269,Positive
2564,1464112598668951553,0.0,1.0,0.0,0.0,Neutral
2565,1464112334503354368,0.0,1.0,0.0,0.0,Neutral
2566,1464106502831050757,0.0,0.656,0.344,0.6369,Positive
2567,1464088180651610128,0.0,1.0,0.0,0.0,Neutral
2568,1464083068428369929,0.344,0.656,0.0,-0.4939,Negative
2569,1464072241956761634,0.0,1.0,0.0,0.0,Neutral
2570,1464063453816139786,0.0,0.676,0.324,0.9589,Positive
2571,1464049251646775299,0.0,1.0,0.0,0.0,Neutral
2572,1464046990304686083,0.0,1.0,0.0,0.0,Neutral
2573,1464028505822302226,0.0,1.0,0.0,0.0,Neutral
2574,1464024332221530115,0.039,0.771,0.19,0.8331,Positive
2575,1464016030959874049,0.038,0.775,0.187,0.8331,Positive
2576,1464003948285775882,0.15,0.788,0.063,-0.5815,Negative
2577,1464002771234000906,0.175,0.454,0.371,0.4648,Positive
2578,1463999067965562886,0.0,1.0,0.0,0.0,Neutral
2579,1463996603442860041,0.078,0.718,0.204,0.8271,Positive
2580,1463987176954281986,0.0,0.822,0.178,0.6597,Positive
2581,1463976595958419463,0.0,1.0,0.0,0.0,Neutral
2582,1463976449136865296,0.0,1.0,0.0,0.0,Neutral
2583,1463976436214214666,0.0,1.0,0.0,0.0,Neutral
2584,1463976406195621896,0.0,0.431,0.569,0.9998,Positive
2585,1463976378680889349,0.0,0.811,0.189,0.4215,Positive
2586,1463961209426915336,0.296,0.618,0.086,-0.7783,Negative
2587,1463960485964005384,0.159,0.817,0.024,-0.7968,Negative
2588,1463945077873684491,0.0,1.0,0.0,0.0,Neutral
2589,1463935023447429126,0.298,0.702,0.0,-0.9325,Negative
2590,1463934887514279938,0.0,1.0,0.0,0.0,Neutral
2591,1463928507717890054,0.0,1.0,0.0,0.0,Neutral
2592,1463926386641547266,0.228,0.72,0.052,-0.9046,Negative
2593,1463923348098850820,0.044,0.918,0.038,-0.09,Negative
2594,1463916804787478534,0.0,0.888,0.112,0.34,Positive
2595,1463912954731155459,0.062,0.711,0.227,0.7184,Positive
2596,1463910489608658946,0.0,0.748,0.252,0.9022,Positive
2597,1463910412609634308,0.0,0.748,0.252,0.9022,Positive
2598,1463910260574494732,0.0,0.748,0.252,0.9022,Positive
2599,1463910177455886339,0.0,0.748,0.252,0.9022,Positive
2600,1463909959247306757,0.0,0.748,0.252,0.9022,Positive
2601,1463905741618630668,0.0,1.0,0.0,0.0,Neutral
2602,1463900505386717185,0.0,1.0,0.0,0.0,Neutral
2603,1463897802896031746,0.0,1.0,0.0,0.0,Neutral
2604,1463895577448620049,0.0,0.682,0.318,0.4201,Positive
2605,1463893303514988545,0.0,0.759,0.241,0.5399,Positive
2606,1463892994419871744,0.0,1.0,0.0,0.0,Neutral
2607,1463892396651909128,0.213,0.724,0.063,-0.8153,Negative
2608,1463891836863270917,0.15,0.85,0.0,-0.7351,Negative
2609,1463891525293600775,0.073,0.825,0.102,0.2263,Positive
2610,1463890983636979716,0.084,0.857,0.06,-0.0772,Negative
2611,1463890330852360197,0.048,0.883,0.069,0.0129,Neutral
2612,1463882909559836675,0.058,0.666,0.276,0.9467,Positive
2613,1463873015335174151,0.0,1.0,0.0,0.0,Neutral
2614,1463871124853256196,0.0,1.0,0.0,0.0,Neutral
2615,1463868241944657925,0.031,0.593,0.375,0.9605,Positive
2616,1463867982367662081,0.0,0.881,0.119,0.743,Positive
2617,1463864671807672320,0.203,0.797,0.0,-0.8126,Negative
2618,1463861315454357512,0.0,1.0,0.0,0.0,Neutral
2619,1463859463207620609,0.0,0.863,0.137,0.4019,Positive
2620,1463851023932575747,0.0,0.649,0.351,0.4019,Positive
2621,1463850978491392006,0.0,0.649,0.351,0.4019,Positive
2622,1463850948342779908,0.0,0.649,0.351,0.4019,Positive
2623,1463850910690562051,0.0,0.649,0.351,0.4019,Positive
2624,1463850879220604934,0.0,0.69,0.31,0.4019,Positive
2625,1463850825864945673,0.0,0.649,0.351,0.4019,Positive
2626,1463850777848557586,0.0,0.649,0.351,0.4019,Positive
2627,1463843741010169856,0.0,1.0,0.0,0.0,Neutral
2628,1463828372430143488,0.0,1.0,0.0,0.0,Neutral
2629,1463824762182852610,0.116,0.884,0.0,-0.4215,Negative
2630,1463820491756613648,0.0,0.658,0.342,0.6369,Positive
2631,1463816399227392000,0.135,0.697,0.168,0.0065,Neutral
2632,1463813578423738368,0.278,0.546,0.176,-0.2617,Negative
2633,1463804535055392768,0.0,1.0,0.0,0.0,Neutral
2634,1463796952584261636,0.0,0.87,0.13,0.7767,Positive
2635,1463787896918319108,0.06,0.67,0.27,0.8301,Positive
2636,1463779247483285509,0.0,0.776,0.224,0.6369,Positive
2637,1463779205875785731,0.0,1.0,0.0,0.0,Neutral
2638,1463776513141067779,0.0,0.713,0.287,0.9315,Positive
2639,1463772802251513858,0.085,0.759,0.156,0.5962,Positive
2640,1463769925357477889,0.09,0.744,0.166,0.5962,Positive
2641,1463758930711130113,0.0,1.0,0.0,0.0,Neutral
2642,1463751277624451072,0.0,1.0,0.0,0.0,Neutral
2643,1463742675677503493,0.153,0.617,0.231,0.7627,Positive
2644,1463733062336847874,0.0,1.0,0.0,0.0,Neutral
2645,1463725892039950337,0.129,0.871,0.0,-0.4767,Negative
2646,1463722441625284610,0.0,0.899,0.101,0.6166,Positive
2647,1463721124655554563,0.0,0.714,0.286,0.4939,Positive
2648,1463716920360771590,0.103,0.794,0.103,0.0,Neutral
2649,1463716139461066752,0.0,0.706,0.294,0.6124,Positive
2650,1463714089989857281,0.0,0.756,0.244,0.8742,Positive
2651,1463688251789742085,0.0,1.0,0.0,0.0,Neutral
2652,1463669682448306179,0.058,0.862,0.08,-0.0395,Neutral
2653,1463658134623309829,0.0,1.0,0.0,0.0,Neutral
2654,1463649121177423875,0.0,1.0,0.0,0.0,Neutral
2655,1463615887492239361,0.126,0.824,0.05,-0.7163,Negative
2656,1463604438078267400,0.145,0.682,0.173,0.2328,Positive
2657,1463599277251387395,0.0,1.0,0.0,0.0,Neutral
2658,1463594253808902144,0.0,1.0,0.0,0.0,Neutral
2659,1463593773460451330,0.0,1.0,0.0,0.0,Neutral
2660,1463588056015982601,0.251,0.687,0.061,-0.8816,Negative
2661,1463587496386834438,0.239,0.761,0.0,-0.9217,Negative
2662,1463585049681580036,0.126,0.69,0.184,0.3241,Positive
2663,1463581759828893698,0.0,1.0,0.0,0.0,Neutral
2664,1463581719844511748,0.0,1.0,0.0,0.0,Neutral
2665,1463581687141572610,0.0,1.0,0.0,0.0,Neutral
2666,1463571640340688902,0.0,0.786,0.214,0.4588,Positive
2667,1463567152833773572,0.0,1.0,0.0,0.0,Neutral
2668,1463561684132548618,0.052,0.777,0.171,0.6551,Positive
2669,1463561276349628418,0.159,0.579,0.262,0.343,Positive
2670,1463560779177902080,0.0,1.0,0.0,0.0,Neutral
2671,1463553412226818056,0.0,0.633,0.367,0.4404,Positive
2672,1463540599827537921,0.0,0.552,0.448,0.7579,Positive
2673,1463538125729378307,0.112,0.711,0.177,0.4574,Positive
2674,1463534276557815808,0.176,0.824,0.0,-0.5423,Negative
2675,1463534117996347395,0.059,0.876,0.065,0.0701,Positive
2676,1463521450875244545,0.0,0.328,0.672,0.8481,Positive
2677,1463516126281801729,0.0,1.0,0.0,0.0,Neutral
2678,1463508908153081856,0.0,0.674,0.326,0.4404,Positive
